video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,curvature_class,turn_class,occlusion_level,seg_speed,seg_turn_rate,seg_curv_class,tracker,motion_model,in_common
MVI_40244,38,0,medium,16,0.64,no_before,,,0.75,56,straight,gentle,partial,5.631,0.2775,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40244,38,1,medium,28,1.12,preserved,182.0,182.0,0.9286,56,straight,gentle,partial,14.592,0.0228,thang,yolov8n-bytetrack,KF + CV,True
MVI_40244,42,0,medium,26,1.04,preserved,199.0,199.0,0.8846,51,straight,straight,partial,10.066,0.0696,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40244,50,0,medium,23,0.92,no_before,,,0.5217,56,straight,straight,partial,5.949,0.0831,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_40244,54,0,long,48,1.92,no_before,,,0.8333,56,straight,straight,partial,10.714,0.0485,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,58,0,long,51,2.04,no_before,,,0.7647,56,straight,straight,partial,10.355,0.0613,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_40244,73,0,short,7,0.28,lost,308.0,,0.8571,61,straight,gentle,partial,15.075,0.5234,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_40244,74,0,long,54,2.16,no_before,,,0.7963,61,straight,gentle,partial,10.367,0.0492,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,85,0,short,2,0.08,no_before,,,0.0,61,straight,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_40244,85,1,long,40,1.6,preserved,355.0,355.0,1.0,61,straight,gentle,partial,11.919,0.0691,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40244,86,0,medium,36,1.44,no_before,,,0.7222,46,straight,gentle,partial,9.095,0.0478,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,88,0,long,58,2.32,no_before,,,0.8448,66,straight,straight,partial,9.429,0.0352,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,89,0,medium,21,0.84,no_before,,,0.7143,56,straight,straight,partial,6.175,0.2391,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40244,91,0,long,51,2.04,no_before,,,0.1765,56,straight,straight,partial,11.04,0.0111,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,92,0,short,11,0.44,no_before,,,0.6364,61,straight,gentle,partial,4.489,0.2432,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40244,94,0,long,54,2.16,no_before,,,0.8148,56,straight,straight,partial,9.257,0.0116,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,96,0,long,51,2.04,no_before,,,0.5686,56,straight,straight,partial,11.029,0.0054,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,99,0,medium,34,1.36,preserved,429.0,429.0,0.8529,56,straight,straight,partial,11.4,0.0179,thang,yolov8n-bytetrack,KF + CV,True
MVI_40244,100,0,short,8,0.32,no_before,,,0.0,56,straight,straight,partial,4.815,0.1858,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_40244,104,0,long,46,1.84,no_before,,,0.8913,51,straight,straight,partial,11.851,0.016,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,110,0,long,51,2.04,no_before,,,0.5098,56,straight,gentle,partial,11.453,0.0417,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,124,0,long,50,2.0,no_before,,,0.76,56,straight,gentle,partial,10.691,0.0238,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,130,0,long,38,1.52,no_before,,,0.7368,41,straight,gentle,partial,13.575,0.0618,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_40244,136,0,long,47,1.88,no_before,,,0.5745,51,straight,straight,partial,11.721,0.0887,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_40244,142,0,medium,18,0.72,no_before,,,0.1667,56,straight,straight,partial,4.964,0.1725,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_40244,143,0,medium,19,0.76,preserved,661.0,661.0,0.9474,51,straight,straight,partial,17.617,0.0888,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40244,145,0,long,59,2.36,no_before,,,0.8644,66,straight,gentle,partial,9.004,0.0165,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,148,0,long,40,1.6,lost,692.0,,0.9,61,straight,straight,partial,10.137,0.0283,thang,yolov8n-bytetrack,KF + CV,True
MVI_40244,150,0,long,63,2.52,no_before,,,0.9048,71,straight,straight,partial,8.843,0.0432,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,157,0,long,50,2.0,no_before,,,0.8,50,straight,straight,partial,7.894,0.0027,thang,yolov8n-bytetrack,KF + CV,False
MVI_40244,158,0,long,45,1.8,no_before,,,0.9333,45,straight,straight,partial,7.6,0.0022,thang,yolov8n-bytetrack,KF + CV,False
MVI_40732,2,0,long,44,1.76,preserved,7.0,7.0,1.0,2120,static,static,partial,0.219,0.0,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,2,1,medium,15,0.6,preserved,7.0,7.0,1.0,2120,static,static,partial,0.378,0.0191,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,2,2,long,43,1.72,switched,7.0,616.0,0.186,2120,static,static,partial,0.036,0.0122,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,2,3,medium,16,0.64,preserved,693.0,693.0,0.9375,2120,static,static,partial,0.023,0.1232,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,2,4,medium,20,0.8,preserved,693.0,693.0,0.95,2120,static,static,partial,0.023,0.0773,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,2,5,long,38,1.52,switched,693.0,954.0,0.2895,2120,static,static,partial,0.008,0.0046,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,2,6,short,12,0.48,preserved,954.0,954.0,1.0,2120,static,static,partial,0.068,0.0,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,2,7,medium,32,1.28,lost,1267.0,,0.375,2120,static,static,partial,0.058,0.0133,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,5,0,medium,28,1.12,no_before,,,1.0,101,straight,gentle,partial,1.783,0.1429,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_40732,5,1,short,9,0.36,preserved,5.0,5.0,1.0,101,straight,gentle,partial,1.138,3.4716,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40732,6,0,long,174,6.96,no_before,,,1.0,1046,static,static,partial,1.876,0.0135,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_40732,7,0,long,1100,44.0,no_before,,,0.9991,1131,static,static,partial,0.689,0.0059,dung yen,yolov8n-bytetrack,KF + CV,False
MVI_40732,10,0,long,51,2.04,lost,14.0,,0.8235,69,straight,gentle,partial,6.307,0.0779,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40732,11,0,short,5,0.2,no_before,,,0.6,121,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_40732,11,1,medium,26,1.04,lost,15.0,,0.8846,121,curved,sharp,partial,2.141,0.5396,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_40732,11,2,short,2,0.08,lost,15.0,,0.0,121,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40732,14,0,long,73,2.92,lost,30.0,,0.726,81,straight,straight,partial,8.51,0.0767,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40732,15,0,long,79,3.16,preserved,36.0,36.0,0.8228,91,straight,straight,partial,7.711,0.0341,thang,yolov8n-bytetrack,KF + CV,True
MVI_40732,16,0,long,38,1.52,no_before,,,0.8158,261,straight,straight,partial,2.381,0.4189,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40732,16,1,short,2,0.08,preserved,47.0,47.0,1.0,261,straight,straight,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40732,16,2,long,102,4.08,lost,47.0,,0.8922,261,straight,straight,partial,4.172,0.0146,thang,yolov8n-bytetrack,KF + CV,True
MVI_40732,17,0,short,9,0.36,no_before,,,0.4444,166,curved,gentle,partial,3.175,0.3946,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40732,20,0,short,4,0.16,preserved,148.0,148.0,1.0,71,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40732,23,0,short,3,0.12,preserved,173.0,173.0,1.0,81,straight,straight,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40732,40,0,medium,13,0.52,preserved,408.0,408.0,1.0,181,curved,gentle,partial,3.329,0.0986,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40732,40,1,long,67,2.68,lost,408.0,,0.8507,181,curved,gentle,partial,5.074,0.0831,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40732,50,1,long,186,7.44,preserved,645.0,645.0,1.0,226,curved,sharp,partial,4.223,0.0048,thang,yolov8n-bytetrack,KF + CV,True
MVI_40732,57,0,long,44,1.76,preserved,740.0,740.0,1.0,191,curved,sharp,partial,8.14,0.0179,thang,yolov8n-bytetrack,KF + CV,True
MVI_40732,58,0,long,71,2.84,no_before,,,0.8169,121,straight,straight,partial,5.922,0.0124,thang,yolov8n-bytetrack,KF + CV,False
MVI_40732,59,0,long,54,2.16,no_before,,,0.2222,111,straight,straight,partial,6.482,0.0116,thang,yolov8n-bytetrack,KF + CV,False
MVI_40732,62,0,short,5,0.2,no_before,,,0.4,131,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_40732,64,0,long,39,1.56,preserved,985.0,985.0,0.8462,181,curved,gentle,partial,4.855,0.0258,thang,yolov8n-bytetrack,KF + CV,True
MVI_40732,65,0,long,53,2.12,no_before,,,0.3019,131,straight,gentle,partial,4.415,0.0275,thang,yolov8n-bytetrack,KF + CV,False
MVI_40732,65,1,long,55,2.2,preserved,1034.0,1034.0,0.9273,131,straight,gentle,partial,8.653,0.0504,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40732,68,0,short,12,0.48,preserved,1148.0,1148.0,1.0,141,curved,sharp,partial,3.71,1.4642,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_40732,68,1,medium,20,0.8,preserved,1148.0,1148.0,1.0,141,curved,sharp,partial,4.944,0.0922,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40732,68,2,medium,13,0.52,preserved,1148.0,1148.0,1.0,141,curved,sharp,partial,6.649,0.1964,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40732,69,0,short,9,0.36,no_before,,,0.2222,146,straight,gentle,partial,3.44,1.1141,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40732,72,0,medium,34,1.36,no_before,,,0.0588,35,straight,gentle,partial,2.097,0.2524,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40751,2,0,long,72,2.88,switched,1.0,28.0,0.0833,1140,static,static,partial,0.272,2.2745,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,2,1,long,175,7.0,switched,28.0,362.0,0.6514,1140,static,static,partial,0.193,0.0,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,2,2,short,9,0.36,preserved,362.0,362.0,1.0,1140,static,static,partial,0.0,0.0,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,2,3,short,6,0.24,preserved,362.0,362.0,1.0,1140,static,static,partial,0.0,0.0,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,2,4,long,410,16.4,preserved,362.0,362.0,1.0,1140,static,static,partial,0.175,0.4397,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,3,0,long,58,2.32,no_before,,,0.9655,81,straight,gentle,partial,6.787,0.0901,cong nhe,yolov8n-bytetrack,KF + CV,False
MVI_40751,4,1,long,46,1.84,preserved,2.0,2.0,1.0,141,curved,gentle,partial,3.531,0.1506,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40751,5,0,medium,19,0.76,no_before,,,0.0,146,curved,gentle,partial,4.067,0.5306,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40751,7,0,medium,19,0.76,no_before,,,0.0,186,straight,gentle,partial,2.87,0.0199,thang,yolov8n-bytetrack,KF + CV,False
MVI_40751,7,1,medium,14,0.56,preserved,64.0,64.0,1.0,186,straight,gentle,partial,3.036,0.9745,cong gat,yolov8n-bytetrack,KF + CV,True
MVI_40751,7,3,long,97,3.88,preserved,64.0,64.0,1.0,186,straight,gentle,partial,5.479,0.0294,thang,yolov8n-bytetrack,KF + CV,True
MVI_40751,8,1,short,4,0.16,preserved,161.0,161.0,1.0,920,static,static,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40751,8,2,short,5,0.2,preserved,161.0,161.0,1.0,920,static,static,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40751,8,3,short,10,0.4,preserved,161.0,161.0,1.0,920,static,static,partial,1.036,19.7376,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,8,4,medium,24,0.96,preserved,161.0,161.0,1.0,920,static,static,partial,0.209,7.8261,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,8,5,long,591,23.64,lost,161.0,,0.7783,920,static,static,partial,0.668,0.2997,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,9,0,medium,34,1.36,preserved,154.0,154.0,1.0,96,curved,gentle,partial,4.959,0.0461,thang,yolov8n-bytetrack,KF + CV,True
MVI_40751,11,0,medium,32,1.28,no_before,,,0.4062,156,curved,gentle,partial,4.082,0.3499,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40751,11,1,long,89,3.56,preserved,177.0,177.0,0.9663,156,curved,gentle,partial,6.351,0.0271,thang,yolov8n-bytetrack,KF + CV,True
MVI_40751,15,0,long,223,8.92,lost,183.0,,1.0,775,static,static,partial,0.123,0.1601,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,21,0,short,5,0.2,no_before,,,0.0,625,static,static,partial,,,,yolov8n-bytetrack,KF + CV,False
MVI_40751,21,1,long,612,24.48,lost,318.0,,0.0294,625,static,static,partial,0.641,0.179,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,23,0,short,11,0.44,preserved,348.0,348.0,1.0,66,curved,gentle,partial,7.085,0.0626,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40751,23,1,short,4,0.16,preserved,348.0,348.0,1.0,66,curved,gentle,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40751,28,0,short,3,0.12,preserved,428.0,428.0,1.0,405,curved,sharp,partial,,,,yolov8n-bytetrack,KF + CV,True
MVI_40751,28,1,medium,15,0.6,preserved,428.0,428.0,1.0,405,curved,sharp,partial,0.076,6.5237,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,29,0,medium,23,0.92,preserved,445.0,445.0,1.0,370,curved,sharp,partial,0.565,3.7575,dung yen,yolov8n-bytetrack,KF + CV,True
MVI_40751,31,0,long,41,1.64,no_before,,,0.7073,43,straight,gentle,partial,8.893,0.2303,cong gat,yolov8n-bytetrack,KF + CV,False
MVI_40751,32,0,long,172,6.88,switched,471.0,504.0,0.8721,266,straight,gentle,partial,3.942,0.0221,thang,yolov8n-bytetrack,KF + CV,True
MVI_40751,33,0,medium,14,0.56,preserved,484.0,484.0,1.0,270,straight,gentle,partial,2.293,0.1115,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40751,35,0,medium,23,0.92,lost,513.0,,1.0,156,straight,gentle,partial,6.802,0.1506,cong nhe,yolov8n-bytetrack,KF + CV,True
MVI_40751,36,0,long,77,3.08,lost,523.0,,1.0,195,straight,gentle,partial,1.398,0.0509,dung yen,yolov8n-bytetrack,KF + CV,True
