video,track_id,seg_id,lvl,bucket,n_pred,model,iou,diou,expand,traceP
MVI_39931,13,0,partial,medium,32,EKF + CTRV,0.12837381522178953,-0.0036125193534170263,1.0,49025.200438400374
MVI_39931,13,0,partial,medium,32,UKF + CTRV,0.010423259445204404,-0.18561077244637078,1.0,27253.257398748043
MVI_39931,14,1,partial,long,38,KF + CV,0.05737103304175549,-0.11240490874780949,1.0,3815.3917645802176
MVI_39931,14,1,partial,long,38,EKF + CTRV,0.057344362254782386,-0.11747044821570753,1.0,6153.998604517268
MVI_39931,14,1,partial,long,38,UKF + CTRV,0.00044242710626954716,-0.23138098353319506,1.0,2659.468254944921
MVI_39931,17,1,partial,medium,25,KF + CV,0.4681602824684986,0.4241893874314404,1.0,1204.3528080801534
MVI_39931,17,1,partial,medium,25,EKF + CTRV,0.1912807681124954,0.10289329409316914,1.0,1576.7757134125222
MVI_39931,17,1,partial,medium,25,UKF + CTRV,0.16607991128987856,0.05649837996934792,1.0,1086.3789961312389
MVI_39931,19,1,partial,medium,35,KF + CV,0.0,-0.24177050207608347,2.100000000000001,1517.9374826511817
MVI_39931,19,1,partial,medium,35,EKF + CTRV,0.0,-0.3566357086303969,6.0000000000000036,2400.301837527079
MVI_39931,19,1,partial,medium,35,UKF + CTRV,0.0,-0.4225908669530872,6.800000000000004,828.9432918506508
MVI_39931,21,1,partial,medium,20,KF + CV,0.6574336421964421,0.6484278910784564,1.0,837.8502754574728
MVI_39931,21,1,partial,medium,20,EKF + CTRV,0.4700880024117869,0.4463294962417337,1.0,1158.412274444356
MVI_39931,21,1,partial,medium,20,UKF + CTRV,0.45411726519450035,0.4314098407769021,1.0,964.83513101039
MVI_39931,25,1,partial,medium,23,KF + CV,0.3999120703645462,0.32778572604049805,1.0,818.0350473990595
MVI_39931,25,1,partial,medium,23,EKF + CTRV,0.3468654351528276,0.27224978133301264,1.0,1238.4066497660583
MVI_39931,25,1,partial,medium,23,UKF + CTRV,0.3010937412206282,0.20369802161528247,1.0,975.5169981759224
MVI_40131,16,0,partial,long,52,KF + CV,0.3748344121230969,0.35711757105263653,1.0,7551.788971865382
MVI_40131,16,0,partial,long,52,EKF + CTRV,0.22121272822958302,0.14509071449416172,1.0,7882.5082247867
MVI_40131,16,0,partial,long,52,UKF + CTRV,0.04579738168722825,-0.10597512307687892,1.0,5139.855934192625
MVI_40131,16,1,partial,medium,22,KF + CV,0.5037629852562809,0.4830729537930731,1.0,2654.3801954722826
MVI_40131,16,1,partial,medium,22,EKF + CTRV,0.5202015702253324,0.5022954350023453,1.0,2959.712521663612
MVI_40131,16,1,partial,medium,22,UKF + CTRV,0.4275242958221668,0.39158130019954385,1.0,1760.009894140023
MVI_40131,19,5,partial,long,72,KF + CV,0.37266527920418324,0.3708306012312576,1.0,84266.43482322586
MVI_40131,19,5,partial,long,72,EKF + CTRV,0.37266527920418324,0.3635943985869999,1.0,63560.36237683943
MVI_40131,19,5,partial,long,72,UKF + CTRV,0.34972529832739013,0.3159025451981476,1.0,57273.89233748354
MVI_40131,19,6,partial,medium,29,KF + CV,0.7674159697587631,0.7633676660304831,1.0,7047.34869089224
MVI_40131,19,6,partial,medium,29,EKF + CTRV,0.7435998081235419,0.7383435376310796,1.0,5523.90256821699
MVI_40131,19,6,partial,medium,29,UKF + CTRV,0.7508288960928511,0.7460137473333762,1.0,4944.316413493708
MVI_40131,20,1,partial,long,62,KF + CV,0.0,-0.20698343831021454,1.2000000000000002,10409.67067863958
MVI_40131,20,1,partial,long,62,EKF + CTRV,0.025637078180948885,-0.15365814310183487,1.0,15993.433689448608
MVI_40131,20,1,partial,long,62,UKF + CTRV,0.3695288132733758,0.32127170903828484,1.0,7110.427573132513
MVI_40131,26,0,partial,long,84,KF + CV,0.2726784093630745,0.24206359557407317,1.0,30964.979389058957
MVI_40131,26,0,partial,long,84,EKF + CTRV,0.020232963327107462,-0.12097923909389922,1.0,26438.44842417639
MVI_40131,26,0,partial,long,84,UKF + CTRV,0.0,-0.16273200778264263,1.1,21068.913591878045
MVI_40131,30,1,partial,long,51,KF + CV,0.4752364854987598,0.44835520931780304,1.0,8308.016591728025
MVI_40131,30,1,partial,long,51,EKF + CTRV,0.522329069972504,0.5071972333621781,1.0,9285.734758701836
MVI_40131,30,1,partial,long,51,UKF + CTRV,0.49162630077002845,0.47291155708347765,1.0,5118.654937271465
MVI_40131,34,0,partial,long,65,KF + CV,0.6753660215200551,0.6675278223567396,1.0,56663.40379621445
MVI_40131,34,0,partial,long,65,EKF + CTRV,0.8400131886228042,0.8384198886059346,1.0,49127.92236910145
MVI_40131,34,0,partial,long,65,UKF + CTRV,0.48665517806073355,0.45232857571159735,1.0,38600.18684256642
MVI_40131,35,1,partial,medium,26,KF + CV,0.8072334809677592,0.8070657035301276,1.0,5909.518996263647
MVI_40131,35,1,partial,medium,26,EKF + CTRV,0.7527407456208068,0.7495480032019155,1.0,4354.785000418806
MVI_40131,35,1,partial,medium,26,UKF + CTRV,0.7140480964020031,0.707788558456403,1.0,4169.2974501747885
MVI_40131,37,1,partial,medium,33,KF + CV,0.6938538978199891,0.6933770341028326,1.0,9863.193611997052
MVI_40131,37,1,partial,medium,33,EKF + CTRV,0.5992391165865424,0.5865086576128011,1.0,9883.342011442
MVI_40131,37,1,partial,medium,33,UKF + CTRV,0.47258627832047007,0.446777367762588,1.0,6989.934164205003
MVI_40131,38,0,partial,long,51,KF + CV,0.6249999020180008,0.608260912382584,1.0,13880.862446783314
MVI_40131,38,0,partial,long,51,EKF + CTRV,0.6403017558105369,0.6249199153558028,1.0,13271.877756468122
MVI_40131,38,0,partial,long,51,UKF + CTRV,0.5951655786681478,0.5734557406633704,1.0,9178.661497787718
MVI_40131,39,1,partial,long,55,KF + CV,0.08550980494365476,-0.05596194102472993,1.0,20328.82591123821
MVI_40131,39,1,partial,long,55,EKF + CTRV,0.08094854183909482,-0.06171791148742618,1.0,28617.595121841958
MVI_40131,39,1,partial,long,55,UKF + CTRV,0.0,-0.2588117002526067,1.6000000000000005,8171.521853753325
MVI_40131,60,0,partial,medium,22,KF + CV,0.5384210461874895,0.519755663552329,1.0,1871.8205490234532
MVI_40131,60,0,partial,medium,22,EKF + CTRV,0.5330717316249547,0.509880395879831,1.0,2062.8667358396474
MVI_40131,60,0,partial,medium,22,UKF + CTRV,0.3890804449975759,0.3492880364830562,1.0,1616.5221098848212
MVI_40131,62,0,partial,medium,26,KF + CV,0.2641520697143113,0.18812411944596436,1.0,4683.640557003725
MVI_40131,62,0,partial,medium,26,EKF + CTRV,0.22715946982025786,0.1484063024624413,1.0,5519.927974188441
MVI_40131,62,0,partial,medium,26,UKF + CTRV,0.1863137872042224,0.08789203707722654,1.0,3950.7629871748145
MVI_40141,8,0,partial,medium,24,KF + CV,0.7496558440771537,0.7443308364546217,1.0,941.6066261249777
MVI_40141,8,0,partial,medium,24,EKF + CTRV,0.7036387540396374,0.6967729532955478,1.0,699.8178741208643
MVI_40141,8,0,partial,medium,24,UKF + CTRV,0.6822885749995096,0.67431747016304,1.0,669.2347767251059
MVI_40141,11,0,partial,medium,37,KF + CV,0.2809041337908226,0.22029181087873126,1.0,3158.2085051026265
MVI_40141,11,0,partial,medium,37,EKF + CTRV,0.07066833459723489,-0.08470137122034997,1.0,3971.8312420688453
MVI_40141,11,0,partial,medium,37,UKF + CTRV,0.06308226322901332,-0.09346421636151496,1.0,1930.8121085189048
MVI_40152,10,0,partial,medium,20,KF + CV,0.0,-0.3362385093202481,2.200000000000001,5271.523292528996
MVI_40152,10,0,partial,medium,20,EKF + CTRV,0.0,-0.40024370346799715,5.200000000000003,9257.379045573336
MVI_40152,10,0,partial,medium,20,UKF + CTRV,0.0,-0.3763176243719695,4.700000000000003,8014.465849093472
MVI_40152,11,0,partial,medium,21,KF + CV,0.0,-0.3936389243782679,3.0000000000000018,4733.7352124460995
MVI_40152,11,0,partial,medium,21,EKF + CTRV,0.0,-0.41882674723090124,5.600000000000003,8781.92214522548
MVI_40152,11,0,partial,medium,21,UKF + CTRV,0.0,-0.3920381203567028,4.900000000000004,7479.13428008913
MVI_40152,13,0,partial,medium,23,KF + CV,0.0,-0.38333959494513276,2.9000000000000017,10045.387473713941
MVI_40152,13,0,partial,medium,23,EKF + CTRV,0.0,-0.38961080993158975,3.400000000000002,16599.899350809716
MVI_40152,13,0,partial,medium,23,UKF + CTRV,0.0,-0.3577510826209729,2.9000000000000017,13476.057329213267
MVI_40152,16,0,partial,medium,20,KF + CV,0.0,-0.31670963920260303,2.6000000000000014,3694.8492568196466
MVI_40152,16,0,partial,medium,20,EKF + CTRV,0.0,-0.3498559354109653,4.200000000000003,6434.376797368169
MVI_40152,16,0,partial,medium,20,UKF + CTRV,0.0,-0.3270568402703689,3.8000000000000025,5611.56349989414
MVI_40152,16,1,partial,long,50,KF + CV,0.0,-0.40424133345573127,2.6000000000000014,8539.260677855407
MVI_40152,16,1,partial,long,50,EKF + CTRV,0.0,-0.4076137379364244,2.7000000000000015,19339.856933632393
MVI_40152,16,1,partial,long,50,UKF + CTRV,0.0,-0.2592637213289823,1.8000000000000007,4978.705468359827
MVI_40152,17,0,partial,medium,24,KF + CV,0.0,-0.39572278636766534,2.7000000000000015,12853.411513784833
MVI_40152,17,0,partial,medium,24,EKF + CTRV,0.0,-0.5034783877729987,6.800000000000004,27465.15030218228
MVI_40152,17,0,partial,medium,24,UKF + CTRV,0.0,-0.46888416816431777,5.900000000000004,20353.80000206268
MVI_40152,19,0,partial,medium,21,KF + CV,0.0,-0.33996459633850823,1.9000000000000008,6618.850003917194
MVI_40152,19,0,partial,medium,21,EKF + CTRV,0.0,-0.4149414520211777,4.5000000000000036,11451.426634890213
MVI_40152,19,0,partial,medium,21,UKF + CTRV,0.0,-0.3916892304755926,4.100000000000003,9828.10028266166
MVI_40152,20,0,partial,medium,21,KF + CV,0.0,-0.28808377881599956,1.5000000000000004,2745.9282148101124
MVI_40152,20,0,partial,medium,21,EKF + CTRV,0.0,-0.2925326071223376,1.5000000000000004,4919.890417800568
MVI_40152,20,0,partial,medium,21,UKF + CTRV,0.0,-0.2649167872522238,1.3000000000000003,4236.116218890355
MVI_40152,22,0,partial,medium,20,KF + CV,0.0,-0.3014339390117172,1.8000000000000007,2249.179604182879
MVI_40152,22,0,partial,medium,20,EKF + CTRV,0.0,-0.30565232973603496,1.8000000000000007,4379.48610709278
MVI_40152,22,0,partial,medium,20,UKF + CTRV,0.0,-0.2808193220746219,1.5000000000000004,3863.3589294854864
MVI_40152,23,0,partial,medium,20,KF + CV,0.07178436721689913,-0.07691563904594359,1.0,13688.858198018443
MVI_40152,23,0,partial,medium,20,EKF + CTRV,0.0,-0.20176301872870658,2.000000000000001,34834.60649614228
MVI_40152,23,0,partial,medium,20,UKF + CTRV,0.0,-0.15633027847245184,1.6000000000000005,22571.255829473183
MVI_40152,25,0,partial,medium,25,KF + CV,0.0,-0.43409069487602825,3.500000000000002,9164.336022979616
MVI_40152,25,0,partial,medium,25,EKF + CTRV,0.0,-0.4481357963930173,5.300000000000004,17745.153841072253
MVI_40152,25,0,partial,medium,25,UKF + CTRV,0.0,-0.4119185995627753,4.5000000000000036,13683.314810711088
MVI_40152,27,0,partial,medium,23,KF + CV,0.0,-0.4332809421733966,6.400000000000004,4356.023766065719
MVI_40152,27,0,partial,medium,23,EKF + CTRV,0.0,-0.44078852272833824,8.100000000000007,8768.845333236828
MVI_40152,27,0,partial,medium,23,UKF + CTRV,0.0,-0.40783428155887874,7.000000000000005,7173.418932648718
MVI_40152,29,0,partial,medium,21,KF + CV,0.0,-0.34972505332566395,3.7000000000000024,1710.536214506593
MVI_40152,29,0,partial,medium,21,EKF + CTRV,0.0,-0.35958715380536105,4.600000000000003,3518.9279193560947
MVI_40152,29,0,partial,medium,21,UKF + CTRV,0.0,-0.33415129137387095,4.100000000000003,3048.0312204355887
MVI_40152,32,0,partial,medium,23,KF + CV,0.0,-0.34981248306285256,2.4000000000000012,2498.264592866508
MVI_40152,32,0,partial,medium,23,EKF + CTRV,0.0,-0.3537293086382357,2.300000000000001,5110.599092874161
MVI_40152,32,0,partial,medium,23,UKF + CTRV,0.0,-0.31971707323855136,1.9000000000000008,4246.324199661105
MVI_40152,32,1,partial,medium,23,KF + CV,0.08816498302216128,-0.05445135970362072,1.0,989.7241347697709
MVI_40152,32,1,partial,medium,23,EKF + CTRV,0.09473697114749334,-0.052637052280439425,1.0,1566.5334459684661
MVI_40152,32,1,partial,medium,23,UKF + CTRV,0.170938836677612,0.061452814601782535,1.0,1212.2584283181307
MVI_40152,35,0,partial,medium,20,KF + CV,0.12403957675961219,0.026602472282077003,1.0,13730.849126072717
MVI_40152,35,0,partial,medium,20,EKF + CTRV,0.0008665948209171232,-0.1103630875385863,1.0,24604.872490981918
MVI_40152,35,0,partial,medium,20,UKF + CTRV,0.018574838099178467,-0.0691767458525793,1.0,20760.60376342237
MVI_40152,36,0,partial,medium,25,KF + CV,0.0,-0.39793135463540047,3.300000000000002,5575.587174262401
MVI_40152,36,0,partial,medium,25,EKF + CTRV,0.0,-0.40013366393675087,3.200000000000002,11824.441328496601
MVI_40152,36,0,partial,medium,25,UKF + CTRV,0.0,-0.35921445310823025,2.6000000000000014,9356.294017079284
MVI_40152,37,0,partial,medium,25,KF + CV,0.0,-0.3665799327777971,3.6000000000000023,3942.892417356266
MVI_40152,37,0,partial,medium,25,EKF + CTRV,0.0,-0.3708145359225882,3.7000000000000024,7804.641262073681
MVI_40152,37,0,partial,medium,25,UKF + CTRV,0.0,-0.32179673434996375,2.6000000000000014,6032.586915632037
MVI_40152,38,0,partial,medium,20,KF + CV,0.0,-0.3699463629799924,2.4000000000000012,4722.657899354937
MVI_40152,38,0,partial,medium,20,EKF + CTRV,0.0,-0.40363195808169455,5.0000000000000036,8757.970308421845
MVI_40152,38,0,partial,medium,20,UKF + CTRV,0.0,-0.3830182115400375,4.5000000000000036,7696.747616413951
MVI_40152,39,0,partial,medium,21,KF + CV,0.0,-0.28227002723666583,1.4000000000000004,7350.656014712664
MVI_40152,39,0,partial,medium,21,EKF + CTRV,0.0,-0.37990506589172934,4.100000000000003,12882.7813610559
MVI_40152,39,0,partial,medium,21,UKF + CTRV,0.0,-0.35820447437658687,3.7000000000000024,10906.415098513296
MVI_40152,41,0,partial,medium,23,KF + CV,0.0,-0.34035529981785356,2.200000000000001,15229.63173625065
MVI_40152,41,0,partial,medium,23,EKF + CTRV,0.0,-0.4276072958696091,4.800000000000003,25366.01489910428
MVI_40152,41,0,partial,medium,23,UKF + CTRV,0.0,-0.4003323253071248,4.3000000000000025,20237.014759495567
MVI_40152,42,0,partial,medium,20,KF + CV,0.0,-0.2956036512477876,1.6000000000000005,4470.062486691169
MVI_40152,42,0,partial,medium,20,EKF + CTRV,0.0,-0.2983014315206504,1.6000000000000005,8007.519059758077
MVI_40152,42,0,partial,medium,20,UKF + CTRV,0.0,-0.2733411259111883,1.3000000000000003,7005.394259406486
MVI_40152,42,1,partial,medium,37,KF + CV,0.0019955100182513373,-0.22575353839764067,1.0,2436.2811125921517
MVI_40152,42,1,partial,medium,37,EKF + CTRV,0.0,-0.23238956861118656,1.4000000000000004,4312.983410680781
MVI_40152,42,1,partial,medium,37,UKF + CTRV,0.036774868743769236,-0.09555536404190593,1.0,1875.3380878578223
MVI_40152,44,0,partial,medium,22,KF + CV,0.0,-0.24671176878736747,1.1,8581.225878481215
MVI_40152,44,0,partial,medium,22,EKF + CTRV,0.0,-0.3141283161259699,3.300000000000002,14550.962791606786
MVI_40152,44,0,partial,medium,22,UKF + CTRV,0.0,-0.28831611232775844,2.9000000000000017,12167.331504503698
MVI_40152,45,0,partial,long,40,KF + CV,0.13006427775512416,0.11098734984749897,1.0,430870.1004915838
MVI_40152,45,0,partial,long,40,EKF + CTRV,0.03729205264727391,-0.04472000623910667,1.0,422127.3628190974
MVI_40152,45,0,partial,long,40,UKF + CTRV,0.13006427775512508,0.1269458017186612,1.0,256500.20641830636
MVI_40161,1,1,partial,medium,22,KF + CV,0.9302345734202545,0.9301176857401889,1.0,5369.106158629924
MVI_40161,1,1,partial,medium,22,EKF + CTRV,0.8075686289509398,0.8059012154382238,1.0,5601.348379424338
MVI_40161,1,1,partial,medium,22,UKF + CTRV,0.8202031440023112,0.8186893273372595,1.0,4086.07184007977
MVI_40161,2,1,partial,medium,33,KF + CV,0.8605531145594819,0.8600435576195494,1.0,34872.21257579872
MVI_40161,2,1,partial,medium,33,EKF + CTRV,0.7147190554008798,0.7118443325567428,1.0,38977.29981852825
MVI_40161,2,1,partial,medium,33,UKF + CTRV,0.7741860183925302,0.7719367538808627,1.0,25508.964568624375
MVI_40161,2,6,partial,medium,36,KF + CV,0.7731072924500104,0.7726775671926848,1.0,11062.438467890779
MVI_40161,2,6,partial,medium,36,EKF + CTRV,0.6085224475344616,0.6039870697595265,1.0,12242.414689988775
MVI_40161,2,6,partial,medium,36,UKF + CTRV,0.7689631443804477,0.764100392963358,1.0,6287.62560350972
MVI_40161,5,0,partial,medium,28,KF + CV,0.0544579462763162,-0.12894873815681715,1.0,5365.83049074261
MVI_40161,5,0,partial,medium,28,EKF + CTRV,0.04842705578404344,-0.14053534221769168,1.0,11910.396355690307
MVI_40161,5,0,partial,medium,28,UKF + CTRV,0.14102739199821007,0.006959916362391294,1.0,8462.388403487992
MVI_40161,6,0,partial,long,60,KF + CV,0.0,-1.1878159336152418,inf,45754.89479932622
MVI_40161,6,0,partial,long,60,EKF + CTRV,0.0,-1.1667910253509413,inf,727601.3672735491
MVI_40161,6,0,partial,long,60,UKF + CTRV,0.0,-1.284365798783478,inf,109622.8620061352
MVI_40161,10,0,partial,long,50,KF + CV,0.0,-0.5376397211012512,5.800000000000004,12220.311441854217
MVI_40161,10,0,partial,long,50,EKF + CTRV,0.0,-0.5447419526848831,6.0000000000000036,46932.88984466987
MVI_40161,10,0,partial,long,50,UKF + CTRV,0.0,-0.3507124896861488,2.5000000000000013,13047.978859729672
MVI_40161,11,1,partial,long,38,KF + CV,0.0,-0.2894638858427417,1.7000000000000006,6168.72967607321
MVI_40161,11,1,partial,long,38,EKF + CTRV,0.0,-0.2949762027489538,1.5000000000000004,13623.080912815421
MVI_40161,11,1,partial,long,38,UKF + CTRV,0.035516278376503715,-0.14272097102943082,1.0,6440.652158176388
MVI_40161,16,0,partial,long,67,KF + CV,0.0,-0.8119633154487329,inf,100830.45694116787
MVI_40161,16,0,partial,long,67,EKF + CTRV,0.0,-0.8552321491531899,inf,4232763.574136428
MVI_40161,16,0,partial,long,67,UKF + CTRV,0.0,-0.797172444613453,inf,97902.73196505253
MVI_40161,33,0,partial,medium,28,KF + CV,0.3522363815091004,0.3294648660426732,1.0,17050.56279466251
MVI_40161,33,0,partial,medium,28,EKF + CTRV,0.2272531279188684,0.16398478152190404,1.0,74544.17794173771
MVI_40161,33,0,partial,medium,28,UKF + CTRV,0.14928354513453002,0.06158353216393027,1.0,27462.61451926293
MVI_40161,50,0,partial,medium,33,KF + CV,0.0,-0.3515513691651425,2.000000000000001,18542.15112243997
MVI_40161,50,0,partial,medium,33,EKF + CTRV,0.0,-0.39702289779061106,2.8000000000000016,133247.40495860833
MVI_40161,50,0,partial,medium,33,UKF + CTRV,0.08768573685882391,-0.08233134094938063,1.0,44837.942144932334
MVI_40161,61,0,partial,medium,23,KF + CV,0.11864373423706107,0.10143821495963208,1.0,25290.577610119235
MVI_40161,61,0,partial,medium,23,EKF + CTRV,0.05545269650678785,0.01098718408731221,1.0,54932.19524769187
MVI_40161,61,0,partial,medium,23,UKF + CTRV,0.1000117088703201,0.08224791476355682,1.0,18111.233496675806
MVI_40161,61,1,partial,medium,25,KF + CV,0.5322307072041097,0.513315315286023,1.0,14257.843456497514
MVI_40161,61,1,partial,medium,25,EKF + CTRV,0.5065134178248526,0.48663109234666063,1.0,15506.63908233799
MVI_40161,61,1,partial,medium,25,UKF + CTRV,0.6331108452857916,0.6258988655685248,1.0,8660.508396155681
MVI_40162,16,2,partial,long,65,KF + CV,0.0,-0.9348943868783112,inf,20041.628534902575
MVI_40162,16,2,partial,long,65,EKF + CTRV,0.0,-0.9402844391527144,inf,242194.0602141503
MVI_40162,16,2,partial,long,65,UKF + CTRV,0.0,-0.8866550872193726,inf,30660.155557485527
MVI_40162,31,0,partial,medium,31,KF + CV,0.022735782090004656,-0.18681339665593558,1.0,2423.962108224366
MVI_40162,31,0,partial,medium,31,EKF + CTRV,0.016442851918426843,-0.19766061411109057,1.0,4824.506713765442
MVI_40162,31,0,partial,medium,31,UKF + CTRV,0.12506580803558953,-0.018398821903426676,1.0,2986.3724285081225
MVI_40162,32,1,partial,medium,29,KF + CV,0.19198309706708863,0.10080259253504602,1.0,1845.712915441427
MVI_40162,32,1,partial,medium,29,EKF + CTRV,0.11584908044824807,0.008578565649120157,1.0,2969.497018790453
MVI_40162,32,1,partial,medium,29,UKF + CTRV,0.06382573280125863,-0.0806883235601119,1.0,1364.751940435874
MVI_40162,35,0,partial,medium,30,KF + CV,0.0,-0.5025294508624669,7.500000000000005,4113.663218146537
MVI_40162,35,0,partial,medium,30,EKF + CTRV,0.0,-0.5054135143145353,7.400000000000006,13391.27441345555
MVI_40162,35,0,partial,medium,30,UKF + CTRV,0.0,-0.4508926297807286,5.700000000000005,9559.755035653156
MVI_40162,40,0,partial,medium,29,KF + CV,0.5578229024298201,0.5322242231474575,1.0,37636.24247110187
MVI_40162,40,0,partial,medium,29,EKF + CTRV,0.3292416108514916,0.29245789536101224,1.0,49073.48569620561
MVI_40162,40,0,partial,medium,29,UKF + CTRV,0.5316356691799978,0.5187480390250832,1.0,16665.93734206459
MVI_40162,40,1,partial,medium,22,KF + CV,0.7252778160552203,0.7196228080785079,1.0,10627.88380496818
MVI_40162,40,1,partial,medium,22,EKF + CTRV,0.676113385106846,0.6698364338065874,1.0,9216.901163936967
