video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,occlusion_level,motion_model,variant,variant_key
MVI_40171,26,0,short,3,0.12,preserved,251.0,251.0,0.6667,56,full,UKF + CTRV,expanded gate,expand
MVI_40171,41,0,long,66,2.64,switched,6.0,323.0,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,41,1,long,38,1.52,switched,274.0,413.0,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,42,0,medium,14,0.56,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,42,1,short,1,0.04,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,42,2,short,2,0.08,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,42,3,long,772,30.88,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,42,4,long,142,5.68,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,43,0,long,121,4.84,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,43,1,long,1012,40.48,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,44,0,long,141,5.64,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40171,44,1,long,989,39.56,no_before,,,0.0,1150,full,UKF + CTRV,expanded gate,expand
MVI_40172,16,0,long,158,6.32,no_before,,,0.0,227,full,UKF + CTRV,expanded gate,expand
MVI_40172,99,0,long,42,1.68,switched,1.0,57.0,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,99,1,long,40,1.6,switched,2.0,6.0,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,99,2,medium,15,0.6,preserved,289.0,289.0,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,100,0,long,2225,89.0,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,101,0,long,1489,59.56,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,101,1,long,148,5.92,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,101,2,long,526,21.04,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,101,3,short,2,0.08,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,101,4,short,9,0.36,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,101,5,medium,19,0.76,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,0,long,395,15.8,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,1,long,1062,42.48,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,2,short,7,0.28,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,3,short,1,0.04,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,4,short,2,0.08,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,5,long,53,2.12,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,6,short,5,0.2,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,7,medium,19,0.76,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,8,long,67,2.68,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,9,long,87,3.48,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,10,short,2,0.08,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,102,11,long,95,3.8,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,105,0,long,47,1.88,switched,3.0,66.0,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,105,1,long,42,1.68,switched,66.0,227.0,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,105,2,short,7,0.28,no_before,,,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40172,105,3,medium,20,0.8,switched,6.0,751.0,0.0,2635,full,UKF + CTRV,expanded gate,expand
MVI_40204,15,0,short,1,0.04,lost,25.0,,0.0,136,full,UKF + CTRV,expanded gate,expand
MVI_40204,35,0,medium,21,0.84,no_before,,,0.0,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,35,1,short,9,0.36,no_before,,,0.0,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,51,0,short,3,0.12,preserved,209.0,209.0,0.0,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,51,1,short,6,0.24,lost,209.0,,0.1667,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,51,2,short,1,0.04,lost,209.0,,0.0,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,60,0,short,1,0.04,lost,259.0,,0.0,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,60,1,short,1,0.04,no_before,,,0.0,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,65,0,short,3,0.12,lost,318.0,,0.0,141,full,UKF + CTRV,expanded gate,expand
MVI_40204,71,0,medium,16,0.64,lost,406.0,,0.0,116,full,UKF + CTRV,expanded gate,expand
MVI_40204,71,1,short,1,0.04,lost,406.0,,0.0,116,full,UKF + CTRV,expanded gate,expand
MVI_40204,81,0,short,9,0.36,no_before,,,0.0,141,full,UKF + CTRV,expanded gate,expand
MVI_40204,81,1,short,3,0.12,no_before,,,0.0,141,full,UKF + CTRV,expanded gate,expand
MVI_40204,85,0,short,12,0.48,lost,502.0,,0.0833,141,full,UKF + CTRV,expanded gate,expand
MVI_40204,85,1,short,7,0.28,lost,502.0,,0.0,141,full,UKF + CTRV,expanded gate,expand
MVI_40204,88,0,short,2,0.08,lost,509.0,,0.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,88,1,short,1,0.04,lost,509.0,,0.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,88,2,short,1,0.04,lost,509.0,,0.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,90,0,short,8,0.32,preserved,540.0,540.0,0.75,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,90,1,short,4,0.16,preserved,540.0,540.0,0.75,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,90,2,short,1,0.04,lost,540.0,,1.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,90,3,short,1,0.04,lost,540.0,,0.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,90,4,medium,18,0.72,lost,540.0,,0.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,98,0,long,53,2.12,lost,559.0,,0.0,156,full,UKF + CTRV,expanded gate,expand
MVI_40204,108,0,short,1,0.04,preserved,617.0,617.0,1.0,151,full,UKF + CTRV,expanded gate,expand
MVI_40204,116,0,short,1,0.04,no_before,,,0.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,116,1,short,1,0.04,no_before,,,0.0,146,full,UKF + CTRV,expanded gate,expand
MVI_40204,128,0,short,10,0.4,lost,733.0,,0.0,131,full,UKF + CTRV,expanded gate,expand
MVI_40204,129,0,short,1,0.04,no_before,,,0.0,156,full,UKF + CTRV,expanded gate,expand
MVI_40204,129,1,short,2,0.08,no_before,,,0.0,156,full,UKF + CTRV,expanded gate,expand
MVI_40204,162,0,short,1,0.04,no_before,,,0.0,151,full,UKF + CTRV,expanded gate,expand
MVI_40204,162,1,short,1,0.04,no_before,,,0.0,151,full,UKF + CTRV,expanded gate,expand
MVI_40204,162,2,short,2,0.08,no_before,,,0.0,151,full,UKF + CTRV,expanded gate,expand
MVI_40204,162,3,medium,14,0.56,no_before,,,0.0,151,full,UKF + CTRV,expanded gate,expand
MVI_40204,165,0,short,6,0.24,preserved,959.0,959.0,1.0,145,full,UKF + CTRV,expanded gate,expand
MVI_40204,168,0,short,1,0.04,preserved,1032.0,1032.0,1.0,120,full,UKF + CTRV,expanded gate,expand
MVI_40751,2,0,long,47,1.88,switched,1.0,2.0,0.0,1140,full,UKF + CTRV,expanded gate,expand
MVI_40751,21,0,short,12,0.48,lost,297.0,,0.0,625,full,UKF + CTRV,expanded gate,expand
MVI_40751,21,1,short,4,0.16,lost,297.0,,0.0,625,full,UKF + CTRV,expanded gate,expand
MVI_40751,21,2,short,4,0.16,no_before,,,0.0,625,full,UKF + CTRV,expanded gate,expand
MVI_40751,21,3,short,3,0.12,no_before,,,0.0,625,full,UKF + CTRV,expanded gate,expand
MVI_40751,21,4,short,2,0.08,no_before,,,0.0,625,full,UKF + CTRV,expanded gate,expand
MVI_40751,21,5,short,4,0.16,no_before,,,0.0,625,full,UKF + CTRV,expanded gate,expand
MVI_40751,21,6,short,4,0.16,no_before,,,0.0,625,full,UKF + CTRV,expanded gate,expand
MVI_63554,4,0,short,3,0.12,no_before,,,0.0,26,full,UKF + CTRV,expanded gate,expand
MVI_63554,4,1,short,6,0.24,no_before,,,0.0,26,full,UKF + CTRV,expanded gate,expand
MVI_63554,8,0,short,2,0.08,no_before,,,0.0,16,full,UKF + CTRV,expanded gate,expand
MVI_63554,9,0,medium,35,1.4,lost,14.0,,0.0,61,full,UKF + CTRV,expanded gate,expand
MVI_63554,20,0,short,1,0.04,lost,62.0,,0.0,66,full,UKF + CTRV,expanded gate,expand
MVI_63554,25,0,medium,19,0.76,lost,87.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,32,0,long,57,2.28,lost,123.0,,0.0,71,full,UKF + CTRV,expanded gate,expand
MVI_63554,36,0,long,49,1.96,lost,149.0,,0.0,66,full,UKF + CTRV,expanded gate,expand
MVI_63554,42,0,short,1,0.04,no_before,,,0.0,16,full,UKF + CTRV,expanded gate,expand
MVI_63554,43,0,long,55,2.2,lost,175.0,,0.0,71,full,UKF + CTRV,expanded gate,expand
MVI_63554,56,0,medium,30,1.2,no_before,,,0.0,51,full,UKF + CTRV,expanded gate,expand
MVI_63554,56,1,short,9,0.36,no_before,,,0.0,51,full,UKF + CTRV,expanded gate,expand
MVI_63554,61,0,short,1,0.04,no_before,,,0.0,66,full,UKF + CTRV,expanded gate,expand
MVI_63554,61,1,short,6,0.24,no_before,,,0.0,66,full,UKF + CTRV,expanded gate,expand
MVI_63554,64,0,medium,37,1.48,lost,261.0,,0.0,46,full,UKF + CTRV,expanded gate,expand
MVI_63554,68,0,long,51,2.04,lost,280.0,,0.0,66,full,UKF + CTRV,expanded gate,expand
MVI_63554,77,0,medium,20,0.8,lost,306.0,,0.0,61,full,UKF + CTRV,expanded gate,expand
MVI_63554,79,0,short,9,0.36,switched,312.0,332.0,0.2222,71,full,UKF + CTRV,expanded gate,expand
MVI_63554,82,0,long,47,1.88,lost,316.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,83,0,short,5,0.2,no_before,,,0.0,21,full,UKF + CTRV,expanded gate,expand
MVI_63554,86,0,long,43,1.72,lost,328.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,88,0,short,3,0.12,no_before,,,0.0,16,full,UKF + CTRV,expanded gate,expand
MVI_63554,92,0,medium,14,0.56,switched,351.0,364.0,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,92,1,short,8,0.32,switched,351.0,364.0,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,96,0,short,4,0.16,no_before,,,0.0,26,full,UKF + CTRV,expanded gate,expand
MVI_63554,101,0,long,42,1.68,lost,393.0,,0.0,51,full,UKF + CTRV,expanded gate,expand
MVI_63554,108,0,long,39,1.56,no_before,,,0.0,51,full,UKF + CTRV,expanded gate,expand
MVI_63554,115,0,short,3,0.12,lost,451.0,,0.0,61,full,UKF + CTRV,expanded gate,expand
MVI_63554,115,1,short,9,0.36,lost,451.0,,0.0,61,full,UKF + CTRV,expanded gate,expand
MVI_63554,116,0,short,2,0.08,no_before,,,0.0,26,full,UKF + CTRV,expanded gate,expand
MVI_63554,120,0,short,4,0.16,no_before,,,0.0,26,full,UKF + CTRV,expanded gate,expand
MVI_63554,124,0,medium,24,0.96,lost,487.0,,0.0,61,full,UKF + CTRV,expanded gate,expand
MVI_63554,124,1,medium,19,0.76,lost,487.0,,0.0,61,full,UKF + CTRV,expanded gate,expand
MVI_63554,129,0,short,2,0.08,no_before,,,0.0,21,full,UKF + CTRV,expanded gate,expand
MVI_63554,137,0,short,3,0.12,no_before,,,0.0,16,full,UKF + CTRV,expanded gate,expand
MVI_63554,147,0,medium,28,1.12,lost,565.0,,0.0,46,full,UKF + CTRV,expanded gate,expand
MVI_63554,151,0,short,1,0.04,no_before,,,0.0,21,full,UKF + CTRV,expanded gate,expand
MVI_63554,153,0,short,2,0.08,no_before,,,0.0,20,full,UKF + CTRV,expanded gate,expand
MVI_63554,155,0,medium,19,0.76,lost,589.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,165,0,medium,20,0.8,lost,622.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,165,1,medium,22,0.88,lost,622.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,171,0,medium,33,1.32,lost,656.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,174,0,short,2,0.08,no_before,,,0.0,16,full,UKF + CTRV,expanded gate,expand
MVI_63554,177,0,medium,13,0.52,no_before,,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_63554,182,0,long,38,1.52,lost,691.0,,0.0,56,full,UKF + CTRV,expanded gate,expand
MVI_40131,1,0,long,120,4.8,switched,4.0,112.0,0.2583,486,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,12,0,long,81,3.24,no_before,,,0.5185,326,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,16,0,long,52,2.08,switched,71.0,92.0,0.1923,256,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,16,1,medium,22,0.88,preserved,92.0,92.0,1.0,256,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,17,0,long,64,2.56,no_before,,,0.375,171,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,0,medium,19,0.76,preserved,77.0,77.0,0.4211,1086,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,1,long,114,4.56,switched,77.0,383.0,0.2368,1086,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,2,medium,18,0.72,preserved,383.0,383.0,1.0,1086,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,3,short,6,0.24,preserved,383.0,383.0,1.0,1086,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,4,medium,13,0.52,preserved,460.0,460.0,1.0,1086,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,5,long,72,2.88,preserved,383.0,383.0,1.0,1086,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,6,medium,29,1.16,preserved,383.0,383.0,1.0,1086,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,20,0,short,5,0.2,no_before,,,0.0,406,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,20,1,long,62,2.48,no_before,,,0.0968,406,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,20,2,short,7,0.28,preserved,107.0,107.0,1.0,406,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,23,0,medium,25,1.0,no_before,,,0.24,226,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,25,0,long,177,7.08,preserved,142.0,142.0,0.9209,321,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,26,0,long,84,3.36,switched,160.0,189.0,0.6548,231,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,29,0,long,102,4.08,switched,231.0,394.0,0.9412,816,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,30,0,short,9,0.36,preserved,202.0,202.0,1.0,296,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,30,1,long,51,2.04,preserved,202.0,202.0,0.902,296,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,31,0,medium,24,0.96,no_before,,,0.0,221,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,31,1,short,8,0.32,no_before,,,0.0,221,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,34,0,long,65,2.6,no_before,,,0.8769,281,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,35,0,long,97,3.88,switched,237.0,401.0,0.2474,456,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,35,1,medium,26,1.04,preserved,401.0,401.0,1.0,456,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,36,0,medium,29,1.16,no_before,,,0.6897,226,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,37,0,long,210,8.4,no_before,,,0.2286,421,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,37,1,medium,33,1.32,preserved,446.0,446.0,1.0,421,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,38,0,long,51,2.04,preserved,322.0,322.0,0.8039,306,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,39,0,long,100,4.0,no_before,,,0.85,241,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,39,1,long,55,2.2,preserved,313.0,313.0,1.0,241,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,40,0,long,119,4.76,no_before,,,0.7731,366,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,40,1,short,11,0.44,preserved,419.0,419.0,1.0,366,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,40,3,medium,15,0.6,preserved,419.0,419.0,1.0,366,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,40,4,short,8,0.32,preserved,419.0,419.0,1.0,366,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,41,0,long,43,1.72,no_before,,,0.6047,281,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,45,0,medium,25,1.0,no_before,,,0.2,206,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,60,0,medium,22,0.88,lost,624.0,,0.7273,116,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,62,0,medium,26,1.04,lost,637.0,,0.9231,95,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40131,65,0,long,60,2.4,no_before,,,0.0,60,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,1,0,medium,26,1.04,no_before,,,1.0,26,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,6,0,long,41,1.64,preserved,20.0,20.0,0.9512,71,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,7,0,long,56,2.24,no_before,,,0.2143,56,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,0,short,12,0.48,no_before,,,0.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,1,short,11,0.44,switched,53.0,55.0,0.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,3,medium,26,1.04,preserved,55.0,55.0,1.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,4,medium,25,1.0,preserved,55.0,55.0,1.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,5,medium,18,0.72,switched,55.0,136.0,1.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,6,short,12,0.48,preserved,87.0,87.0,1.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,7,medium,32,1.28,preserved,87.0,87.0,1.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,8,medium,28,1.12,preserved,87.0,87.0,0.9643,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,8,9,medium,16,0.64,preserved,87.0,87.0,1.0,726,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,9,1,short,10,0.4,preserved,39.0,39.0,1.0,61,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,11,0,medium,27,1.08,switched,54.0,53.0,0.8519,91,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,12,0,long,61,2.44,no_before,,,0.4098,61,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,14,0,medium,31,1.24,preserved,93.0,93.0,0.6774,86,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,15,0,long,66,2.64,no_before,,,0.4394,66,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,16,0,long,61,2.44,no_before,,,0.8361,61,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,17,0,short,11,0.44,no_before,,,0.2727,76,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,18,0,long,209,8.36,switched,155.0,273.0,0.11,786,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,18,1,short,11,0.44,switched,269.0,302.0,0.6364,786,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,18,2,short,4,0.16,preserved,269.0,269.0,1.0,786,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,18,3,short,4,0.16,switched,269.0,343.0,0.0,786,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,18,4,short,4,0.16,preserved,343.0,343.0,1.0,786,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,19,0,long,61,2.44,no_before,,,0.7705,61,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,22,0,long,69,2.76,lost,187.0,,0.7536,71,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,23,0,long,62,2.48,preserved,208.0,208.0,0.871,66,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,25,0,long,66,2.64,no_before,,,0.7879,66,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,26,0,long,47,1.88,no_before,,,0.766,56,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,27,0,medium,30,1.2,no_before,,,0.4,76,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,28,0,medium,21,0.84,no_before,,,0.8095,76,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,29,0,long,53,2.12,no_before,,,0.5283,56,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,31,0,medium,26,1.04,preserved,260.0,260.0,1.0,96,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,34,0,long,66,2.64,lost,333.0,,0.8939,71,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,35,0,long,62,2.48,switched,340.0,269.0,0.9194,76,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,36,0,long,66,2.64,no_before,,,0.6515,66,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,38,0,short,8,0.32,no_before,,,0.0,185,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,39,0,long,70,2.8,lost,368.0,,0.8571,71,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,40,0,medium,23,0.92,lost,401.0,,1.0,45,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,41,0,long,99,3.96,switched,6.0,313.0,0.0909,1150,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,41,1,long,52,2.08,switched,87.0,403.0,0.0769,1150,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,42,0,long,1150,46.0,no_before,,,0.0,1150,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,43,0,long,1150,46.0,no_before,,,0.0,1150,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40171,44,0,long,1150,46.0,no_before,,,0.0,1150,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,16,0,long,180,7.2,no_before,,,0.0111,227,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,35,0,long,39,1.56,no_before,,,0.8974,46,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,36,0,medium,37,1.48,no_before,,,0.973,41,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,40,0,medium,29,1.16,preserved,479.0,479.0,0.5517,71,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,41,0,long,39,1.56,lost,482.0,,0.4872,41,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,47,0,long,48,1.92,lost,507.0,,0.9792,51,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,50,0,long,51,2.04,no_before,,,0.7451,51,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,51,0,short,10,0.4,preserved,525.0,525.0,0.1,81,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,56,0,medium,28,1.12,lost,510.0,,1.0,61,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,57,0,medium,37,1.48,preserved,517.0,517.0,1.0,51,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,60,0,long,44,1.76,switched,557.0,578.0,0.7955,66,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,61,0,medium,13,0.52,preserved,568.0,568.0,1.0,36,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,63,0,long,46,1.84,no_before,,,0.7391,46,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,65,0,medium,29,1.16,lost,583.0,,0.4483,46,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,67,0,medium,31,1.24,no_before,,,0.7419,41,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,79,0,long,114,4.56,no_before,,,0.0789,201,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,95,0,long,40,1.6,lost,765.0,,0.85,41,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,96,0,long,50,2.0,no_before,,,0.88,50,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,99,0,long,50,2.0,switched,2.0,54.0,0.12,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,99,1,long,74,2.96,switched,54.0,235.0,0.0946,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,99,2,long,40,1.6,preserved,286.0,286.0,0.125,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,100,0,long,2635,105.4,no_before,,,0.0,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,101,0,long,2635,105.4,no_before,,,0.0,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,0,long,2635,105.4,no_before,,,0.0,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,105,0,long,52,2.08,switched,3.0,2.0,0.0385,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,105,1,long,45,1.8,switched,2.0,6.0,0.0222,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,105,2,medium,21,0.84,no_before,,,0.0,2635,partial,UKF + CTRV,DIoU + gate,diouexp
MVI_40172,105,3,long,39,1.56,switched,6.0,736.0,0.2308,2635,partial,UKF + CTRV,DIoU + gate,diouexp
