video,track_id,event_id,start_frame,end_frame,length_frames,has_full,eligible,exclusion_reason,outcome,id_before,id_after,id_continuous,recall_during,tracker
MVI_63561,108,0,673,732,60,False,True,,switched,661.0,695.0,False,1.0,runB-ekf_ctrv
MVI_63561,109,0,676,756,81,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,113,0,711,795,85,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,116,0,751,828,78,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,117,0,756,836,81,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,118,0,790,836,47,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63561,120,0,771,853,83,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,124,0,806,813,8,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,125,0,816,880,65,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,127,0,841,908,68,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,128,0,875,891,17,False,True,,preserved,825.0,825.0,True,1.0,runB-ekf_ctrv
MVI_63561,131,0,876,937,62,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,135,0,886,947,62,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,137,0,916,966,51,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63561,139,0,916,988,73,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,141,0,931,999,69,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,144,0,949,952,4,False,True,,preserved,904.0,904.0,True,1.0,runB-ekf_ctrv
MVI_63561,149,0,982,1036,55,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63561,151,0,1035,1071,37,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63561,152,0,1001,1065,65,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,154,0,1026,1084,59,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,158,0,1051,1107,57,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,162,0,1081,1133,53,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,163,0,1081,1126,46,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,164,0,1082,1131,50,False,True,,switched,1031.0,1085.0,False,0.92,runB-ekf_ctrv
MVI_63561,166,0,1091,1136,46,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,169,0,1141,1203,63,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,175,0,1181,1244,64,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,176,0,1186,1208,23,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,176,1,1212,1246,35,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63561,177,0,1206,1255,50,True,True,,switched,1139.0,1170.0,False,0.34,runB-ekf_ctrv
MVI_63561,183,0,1241,1284,44,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,185,0,1256,1283,28,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63561,187,0,1261,1285,25,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,3,0,1,37,37,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,4,0,1,51,51,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,5,0,11,43,33,False,True,,preserved,4.0,4.0,False,0.9697,runB-ekf_ctrv
MVI_63562,10,0,21,70,50,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,11,0,36,66,31,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,11,1,73,93,21,False,True,,switched,30.0,64.0,False,0.7143,runB-ekf_ctrv
MVI_63562,12,0,36,85,50,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,17,0,86,132,47,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,18,0,105,106,2,False,True,,preserved,72.0,72.0,True,1.0,runB-ekf_ctrv
MVI_63562,18,1,120,146,27,False,True,,preserved,72.0,72.0,True,1.0,runB-ekf_ctrv
MVI_63562,22,0,169,191,23,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,23,0,151,201,51,False,True,,switched,106.0,164.0,False,0.6275,runB-ekf_ctrv
MVI_63562,24,0,168,195,28,False,True,,switched,112.0,106.0,False,0.8214,runB-ekf_ctrv
MVI_63562,26,0,171,221,51,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,30,0,205,245,41,False,True,,no_match_before,,,False,0.9512,runB-ekf_ctrv
MVI_63562,31,0,206,215,10,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,31,1,248,271,24,False,True,,preserved,176.0,176.0,False,0.8333,runB-ekf_ctrv
MVI_63562,32,0,216,264,49,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,34,0,231,284,54,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,38,0,266,316,51,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,40,0,298,330,33,False,True,,preserved,235.0,235.0,True,1.0,runB-ekf_ctrv
MVI_63562,45,0,301,348,48,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,48,0,316,372,57,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,48,1,381,386,6,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,49,0,336,381,46,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,52,0,380,401,22,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,55,0,381,427,47,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,57,0,431,476,46,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,60,0,441,474,34,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,64,0,466,509,44,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,72,0,571,612,42,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,73,0,581,623,43,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,78,0,626,671,46,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,82,0,661,721,61,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,83,0,666,696,31,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,84,0,671,717,47,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,90,0,716,768,53,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,92,0,808,811,4,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,94,0,761,807,47,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,97,0,806,826,21,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,103,0,866,909,44,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,104,0,866,886,21,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,109,0,936,952,17,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,109,1,959,996,38,False,True,,preserved,630.0,630.0,True,1.0,runB-ekf_ctrv
MVI_63562,112,0,976,1012,37,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,112,1,1017,1046,30,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,113,0,981,1038,58,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,115,0,996,1007,12,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,117,0,1001,1040,40,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,120,0,1031,1077,47,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,121,0,1053,1081,29,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,123,0,1071,1114,44,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,124,0,1092,1156,65,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,128,0,1106,1148,43,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,132,0,1146,1185,40,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63562,133,0,1146,1185,40,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63562,134,0,1146,1185,40,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,2,0,1,16,16,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,3,0,1,13,13,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,4,0,1,17,17,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,5,0,1,54,54,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,8,0,22,45,24,False,True,,preserved,19.0,19.0,True,1.0,runB-ekf_ctrv
MVI_63563,10,0,31,80,50,False,True,,preserved,24.0,24.0,True,1.0,runB-ekf_ctrv
MVI_63563,12,0,51,106,56,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,13,0,92,115,24,False,True,,preserved,38.0,38.0,False,0.875,runB-ekf_ctrv
MVI_63563,14,0,96,153,58,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,16,0,101,113,13,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,16,1,118,168,51,False,True,,preserved,57.0,57.0,True,1.0,runB-ekf_ctrv
MVI_63563,18,0,141,146,6,False,True,,preserved,52.0,52.0,True,1.0,runB-ekf_ctrv
MVI_63563,21,0,131,186,56,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,23,0,141,196,56,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,25,0,161,213,53,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,27,0,166,211,46,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,29,0,191,245,55,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,33,0,225,286,62,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,35,0,231,281,51,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,36,0,291,311,21,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,37,0,241,248,8,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,37,1,253,262,10,False,True,,preserved,156.0,156.0,False,0.9,runB-ekf_ctrv
MVI_63563,37,2,276,299,24,False,True,,preserved,156.0,156.0,False,0.5833,runB-ekf_ctrv
MVI_63563,39,0,246,305,60,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,40,0,261,262,2,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,40,1,276,331,56,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,41,0,298,301,4,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,43,0,271,323,53,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,45,0,343,356,14,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,47,0,291,350,60,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,51,0,321,382,62,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,54,0,341,380,40,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,58,0,371,428,58,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,64,0,421,483,63,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,65,0,436,487,52,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,66,0,451,505,55,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,70,0,466,533,68,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,73,0,511,564,54,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,75,0,540,574,35,False,True,,preserved,349.0,349.0,True,1.0,runB-ekf_ctrv
MVI_63563,78,0,541,581,41,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,79,0,556,608,53,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,83,0,591,646,56,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,84,0,601,662,62,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,85,0,601,658,58,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,88,0,616,669,54,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,89,0,621,681,61,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,90,0,649,679,31,False,True,,switched,410.0,462.0,False,1.0,runB-ekf_ctrv
MVI_63563,92,0,631,658,28,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,96,0,696,756,61,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,97,0,701,761,61,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,98,0,701,751,51,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,101,0,746,796,51,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,103,0,781,830,50,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,106,0,791,847,57,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,109,0,876,883,8,False,True,,preserved,532.0,532.0,True,1.0,runB-ekf_ctrv
MVI_63563,109,1,887,930,44,False,True,,preserved,532.0,532.0,False,0.7727,runB-ekf_ctrv
MVI_63563,109,2,959,966,8,True,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,111,0,889,920,32,False,True,,preserved,543.0,543.0,True,1.0,runB-ekf_ctrv
MVI_63563,112,0,871,881,11,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,113,0,881,928,48,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,115,0,937,958,22,False,True,,preserved,563.0,563.0,True,1.0,runB-ekf_ctrv
MVI_63563,116,0,906,953,48,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,117,0,984,1002,19,False,True,,preserved,577.0,577.0,True,1.0,runB-ekf_ctrv
MVI_63563,121,0,946,995,50,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,122,0,946,1001,56,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,123,0,951,961,11,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,128,0,1124,1136,13,False,True,,preserved,626.0,626.0,False,0.6923,runB-ekf_ctrv
MVI_63563,132,0,1098,1107,10,False,True,,preserved,641.0,641.0,True,1.0,runB-ekf_ctrv
MVI_63563,132,1,1143,1166,24,False,True,,switched,641.0,663.0,False,0.5417,runB-ekf_ctrv
MVI_63563,133,0,1061,1126,66,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,134,0,1061,1120,60,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,136,0,1081,1084,4,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,137,0,1108,1136,29,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,138,0,1159,1166,8,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,139,0,1106,1134,29,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,139,1,1149,1190,42,False,True,,preserved,657.0,657.0,False,0.7143,runB-ekf_ctrv
MVI_63563,140,0,1106,1160,55,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,142,0,1111,1133,23,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,142,1,1141,1168,28,False,True,,preserved,669.0,669.0,True,1.0,runB-ekf_ctrv
MVI_63563,143,0,1123,1130,8,False,True,,no_match_before,,,False,0.75,runB-ekf_ctrv
MVI_63563,143,1,1134,1170,37,False,True,,preserved,683.0,683.0,True,1.0,runB-ekf_ctrv
MVI_63563,145,0,1160,1178,19,False,True,,preserved,698.0,698.0,True,1.0,runB-ekf_ctrv
MVI_63563,147,0,1146,1191,46,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,148,0,1198,1227,30,False,True,,lost_after,719.0,,False,0.7,runB-ekf_ctrv
MVI_63563,149,0,1156,1216,61,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,150,0,1171,1219,49,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,153,0,1206,1255,50,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,157,0,1241,1301,61,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,158,0,1241,1289,49,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,160,0,1266,1320,55,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,162,0,1299,1346,48,False,False,gt_missing_after,,,,False,0.0,runB-ekf_ctrv
MVI_63563,165,0,1311,1356,46,True,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,169,0,1361,1390,30,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,170,0,1381,1387,7,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,171,0,1332,1343,12,False,True,,preserved,782.0,782.0,True,1.0,runB-ekf_ctrv
MVI_63563,175,0,476,481,6,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,176,0,521,540,20,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_63563,177,0,646,651,6,False,False,gt_missing_before,,,,False,0.0,runB-ekf_ctrv
MVI_20011,8,0,25,75,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,10,0,47,107,61,False,True,,switched,15.0,92.0,False,0.0984,runB-ukf_ctrv
MVI_20011,13,0,64,171,108,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,13,1,197,209,13,False,True,,lost_after,65.0,,False,0.0,runB-ukf_ctrv
MVI_20011,21,0,227,302,76,False,True,,preserved,148.0,148.0,True,1.0,runB-ukf_ctrv
MVI_20011,24,0,229,269,41,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,26,0,295,315,21,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,28,0,301,404,104,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,28,1,409,421,13,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20011,29,0,511,541,31,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20011,29,1,650,664,15,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20011,34,0,478,541,64,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20011,35,0,367,479,113,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,35,1,488,495,8,False,True,,preserved,256.0,256.0,True,1.0,runB-ukf_ctrv
MVI_20011,37,0,397,447,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,37,1,453,571,119,False,True,,lost_after,234.0,,False,0.3109,runB-ukf_ctrv
MVI_20011,40,0,421,533,113,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,40,1,538,575,38,True,True,,lost_after,249.0,,False,0.0,runB-ukf_ctrv
MVI_20011,43,0,475,529,55,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,43,1,548,553,6,False,True,,preserved,273.0,273.0,True,1.0,runB-ukf_ctrv
MVI_20011,43,2,560,571,12,False,True,,lost_after,273.0,,False,0.0,runB-ukf_ctrv
MVI_20011,43,3,593,599,7,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20011,47,0,570,638,69,False,True,,no_match_before,,,False,0.0725,runB-ukf_ctrv
MVI_20011,47,1,645,652,8,False,True,,preserved,359.0,359.0,True,1.0,runB-ukf_ctrv
MVI_20011,47,2,658,662,5,False,True,,preserved,359.0,359.0,True,1.0,runB-ukf_ctrv
MVI_20011,48,0,541,664,124,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,51,0,619,646,28,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20011,51,1,652,663,12,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20011,52,0,631,664,34,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,3,0,1,11,11,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,3,1,31,402,372,True,True,,no_match_before,,,False,0.4704,runB-ukf_ctrv
MVI_20012,5,0,1,22,22,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,9,0,34,43,10,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20012,11,0,1,81,81,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,12,0,35,41,7,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20012,12,1,52,82,31,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20012,14,0,31,88,58,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,14,1,209,326,118,False,True,,preserved,39.0,39.0,True,1.0,runB-ukf_ctrv
MVI_20012,15,0,293,399,107,False,True,,switched,58.0,220.0,False,0.7757,runB-ukf_ctrv
MVI_20012,16,0,79,221,143,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,16,1,238,241,4,False,True,,preserved,52.0,52.0,True,1.0,runB-ukf_ctrv
MVI_20012,16,2,247,267,21,False,True,,preserved,52.0,52.0,True,1.0,runB-ukf_ctrv
MVI_20012,16,3,295,325,31,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20012,17,0,209,221,13,False,True,,preserved,76.0,76.0,True,1.0,runB-ukf_ctrv
MVI_20012,17,1,231,271,41,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20012,18,0,139,142,4,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,18,1,149,177,29,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20012,18,2,187,224,38,False,True,,no_match_before,,,False,0.1579,runB-ukf_ctrv
MVI_20012,25,0,321,331,11,False,True,,switched,173.0,197.0,False,0.0,runB-ukf_ctrv
MVI_20012,26,0,295,392,98,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,28,0,355,430,76,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,28,1,435,444,10,False,True,,preserved,295.0,295.0,True,1.0,runB-ukf_ctrv
MVI_20012,31,0,403,480,78,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,31,1,486,513,28,False,True,,preserved,298.0,298.0,True,1.0,runB-ukf_ctrv
MVI_20012,36,0,544,679,136,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20012,37,0,487,589,103,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,38,0,499,615,117,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20012,41,0,815,842,28,False,True,,lost_after,419.0,,False,0.5357,runB-ukf_ctrv
MVI_20012,41,1,852,855,4,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20033,2,0,83,101,19,False,True,,preserved,2.0,2.0,True,1.0,runB-ukf_ctrv
MVI_20033,2,1,105,173,69,False,True,,lost_after,2.0,,False,0.3913,runB-ukf_ctrv
MVI_20033,5,0,211,233,23,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20033,5,1,243,247,5,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20033,14,0,530,560,31,False,True,,lost_after,99.0,,False,0.4516,runB-ukf_ctrv
MVI_20034,2,0,90,91,2,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20034,4,0,1,31,31,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20034,6,0,234,253,20,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20034,7,0,222,325,104,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20034,15,0,405,469,65,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20034,16,0,325,343,19,False,True,,preserved,117.0,117.0,True,1.0,runB-ukf_ctrv
MVI_20034,16,1,619,638,20,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20034,20,0,469,505,37,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20034,21,0,640,643,4,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20034,22,0,539,568,30,False,True,,preserved,211.0,211.0,True,1.0,runB-ukf_ctrv
MVI_20034,23,0,484,643,160,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_20034,24,0,403,417,15,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20034,24,1,426,440,15,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_20034,25,0,403,513,111,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_20034,28,0,439,453,15,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
