video,track_id,event_id,start_frame,end_frame,length_frames,has_full,outcome__cv,id_before__cv,id_after__cv,id_continuous__cv,recall_during__cv,outcome__ekf_ctrv,id_before__ekf_ctrv,id_after__ekf_ctrv,id_continuous__ekf_ctrv,recall_during__ekf_ctrv,outcome__ukf_ctrv,id_before__ukf_ctrv,id_after__ukf_ctrv,id_continuous__ukf_ctrv,recall_during__ukf_ctrv,split,part,source,curv,path_len,net_disp,max_occ,mean_occ,full_len,full_start,full_end,occluder,code,n_preserved,differ
MVI_20064,24,5,618,629,12,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,5.05,3.89,0.2275,0.1652,0,-1,-1,vehicle,NNN,0,False
MVI_20064,25,1,488,605,118,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.2651162790697674,24.48,19.35,0.8333,0.3694,0,-1,-1,vehicle,NNN,0,False
MVI_20064,25,2,630,634,5,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,1.62,1.62,0.1432,0.1227,0,-1,-1,vehicle,NNN,0,False
MVI_20064,25,3,653,664,12,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,5.86,3.33,0.2283,0.1533,0,-1,-1,vehicle,NNN,0,False
MVI_20064,25,4,675,732,58,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.10097719869706845,13.52,12.28,0.6605,0.4402,0,-1,-1,vehicle,NNN,0,False
MVI_20064,26,0,408,555,148,False,lost_after,222.0,,False,0.0338,lost_after,228.0,,False,0.0338,lost_after,226.0,,False,0.0338,DETRAC-all,train,train,0.512142471667566,84.06,55.59,0.8152,0.4113,0,-1,-1,vehicle,LLL,0,False
MVI_20064,28,0,449,489,41,False,lost_after,237.0,,False,0.0732,lost_after,243.0,,False,0.0732,lost_after,242.0,,False,0.0976,DETRAC-all,train,train,0.3542234332425067,24.85,18.35,0.3484,0.2621,0,-1,-1,vehicle,LLL,0,False
MVI_20064,28,1,524,534,11,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,11.25,2.85,0.1327,0.1175,0,-1,-1,vehicle,NNN,0,False
MVI_20064,28,2,547,681,135,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.6329800982165936,63.18,38.69,0.5144,0.2732,0,-1,-1,vehicle,NNN,0,False
MVI_20064,29,1,502,572,71,False,lost_after,271.0,,False,0.169,lost_after,274.0,,False,0.169,lost_after,273.0,,False,0.169,DETRAC-all,train,train,0.6907384740922071,41.44,24.51,0.2506,0.164,0,-1,-1,vehicle,LLL,0,False
MVI_20064,29,2,592,605,14,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,8.15,3.08,0.2259,0.1498,0,-1,-1,vehicle,NNN,0,False
MVI_20064,29,3,611,615,5,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,2.01,0.83,0.1065,0.1045,0,-1,-1,vehicle,NNN,0,False
MVI_20064,29,4,621,626,6,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,4.61,3.77,0.1272,0.1131,0,-1,-1,vehicle,NNN,0,False
MVI_20064,29,5,634,744,111,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,1.3329124579124576,55.43,23.76,0.5125,0.3837,0,-1,-1,vehicle,NNN,0,False
MVI_20064,29,6,748,753,6,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,5.93,4.02,0.1784,0.1413,0,-1,-1,vehicle,NNN,0,False
MVI_20064,29,7,768,786,19,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.049032258064516165,8.13,7.75,0.2351,0.1848,0,-1,-1,vehicle,NNN,0,False
MVI_20064,29,8,794,799,6,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,2.15,2.15,0.1513,0.1414,0,-1,-1,vehicle,NNN,0,False
MVI_20064,30,0,374,450,77,False,no_match_before,,,False,0.7662,no_match_before,,,False,0.7662,no_match_before,,,False,0.7662,DETRAC-all,train,train,0.03718786839567034,193.56,186.62,0.5078,0.3246,0,-1,-1,vehicle,NNN,0,False
MVI_20064,30,1,454,485,32,False,switched,269.0,365.0,False,0.375,switched,272.0,243.0,False,0.375,switched,271.0,366.0,False,0.375,DETRAC-all,train,train,0.022832291383528158,37.63,36.79,0.354,0.2686,0,-1,-1,vehicle,SSS,0,False
MVI_20064,30,2,515,646,132,False,lost_after,365.0,,False,0.0152,lost_after,243.0,,False,0.0152,lost_after,366.0,,False,0.0152,DETRAC-all,train,train,1.5074829931972786,55.29,22.05,0.8856,0.4002,0,-1,-1,vehicle,LLL,0,False
MVI_20064,30,3,652,666,15,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,5.36,2.98,0.183,0.149,0,-1,-1,vehicle,NNN,0,False
MVI_20064,30,4,718,759,42,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.16375698324022347,33.33,28.64,0.5265,0.3581,0,-1,-1,vehicle,NNN,0,False
MVI_20064,31,0,396,398,3,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,0.51,0.49,0.1192,0.1101,0,-1,-1,vehicle,NNN,0,False
MVI_20064,31,1,408,410,3,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,0.86,0.41,0.1192,0.1097,0,-1,-1,vehicle,NNN,0,False
MVI_20064,31,2,419,434,16,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.086299892125135,10.07,9.27,0.178,0.1281,0,-1,-1,vehicle,NNN,0,False
MVI_20064,31,3,444,445,2,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,1.09,1.09,0.1127,0.108,0,-1,-1,vehicle,NNN,0,False
MVI_20064,31,4,455,491,37,False,no_match_before,,,False,0.7568,no_match_before,,,False,0.7568,no_match_before,,,False,0.7568,DETRAC-all,train,train,0.1190933538225123,29.13,26.03,0.3005,0.2184,0,-1,-1,vehicle,NNN,0,False
MVI_20064,34,1,532,551,20,False,preserved,308.0,308.0,True,1.0,preserved,311.0,311.0,True,1.0,preserved,310.0,310.0,True,1.0,DETRAC-all,train,train,0.8092016238159674,13.37,7.39,0.2712,0.1796,0,-1,-1,background,PPP,3,False
MVI_20064,34,2,575,686,112,False,switched,308.0,571.0,False,0.0,switched,311.0,570.0,False,0.0,switched,310.0,566.0,False,0.0,DETRAC-all,train,train,2.2422619047619046,54.47,16.8,0.6855,0.3581,0,-1,-1,vehicle,SSS,0,False
MVI_20064,35,0,563,762,200,False,lost_after,316.0,,False,0.0,lost_after,319.0,,False,0.0,lost_after,318.0,,False,0.0,DETRAC-all,train,train,0.9848866498740554,94.56,47.64,0.5229,0.3253,0,-1,-1,vehicle,LLL,0,False
MVI_20064,35,1,780,783,4,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,0.86,0.56,0.1975,0.1561,0,-1,-1,vehicle,NNN,0,False
MVI_20064,38,0,512,550,39,False,preserved,359.0,359.0,True,1.0,preserved,362.0,362.0,True,1.0,preserved,360.0,360.0,True,1.0,DETRAC-all,train,train,0.1107796340493239,55.85,50.28,0.3063,0.2298,0,-1,-1,vehicle,PPP,3,False
MVI_20064,38,1,752,791,40,False,lost_after,359.0,,False,0.125,lost_after,362.0,,False,0.125,lost_after,360.0,,False,0.125,DETRAC-all,train,train,0.07516339869281041,23.03,21.42,0.448,0.322,0,-1,-1,vehicle,LLL,0,False
MVI_20064,39,0,482,788,307,True,no_match_before,,,False,0.8339,no_match_before,,,False,0.8339,no_match_before,,,False,0.8241,DETRAC-all,train,train,0.10778686305301344,409.15,369.34,1.0,0.4131,8,751,758,background,NNN,0,False
MVI_20064,43,0,654,695,42,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.9842053307008884,20.1,10.13,0.5381,0.3298,0,-1,-1,vehicle,NNN,0,False
MVI_20064,47,0,707,750,44,False,no_match_before,,,False,0.5,no_match_before,,,False,0.5,no_match_before,,,False,0.5,DETRAC-all,train,train,0.09127919434326115,50.93,46.67,0.1334,0.1226,0,-1,-1,vehicle,NNN,0,False
MVI_20065,14,0,256,310,55,False,preserved,107.0,107.0,True,1.0,preserved,133.0,133.0,True,1.0,preserved,133.0,133.0,True,1.0,DETRAC-all,train,train,0.03159478435305929,61.71,59.82,0.3342,0.255,0,-1,-1,vehicle,PPP,3,False
MVI_20065,15,1,257,263,7,False,preserved,143.0,143.0,False,0.7143,preserved,150.0,150.0,False,0.7143,preserved,150.0,150.0,False,0.7143,DETRAC-all,train,train,,2.55,2.26,0.1154,0.1118,0,-1,-1,vehicle,PPP,3,False
MVI_20065,15,2,289,339,51,False,preserved,143.0,143.0,True,1.0,preserved,150.0,150.0,True,1.0,preserved,150.0,150.0,True,1.0,DETRAC-all,train,train,0.06209150326797386,39.0,36.72,0.2098,0.1555,0,-1,-1,vehicle,PPP,3,False
MVI_20065,18,1,164,262,99,False,no_match_before,,,False,0.6263,no_match_before,,,False,0.6263,no_match_before,,,False,0.6263,DETRAC-all,train,train,0.3374003984063747,53.71,40.16,0.2934,0.1798,0,-1,-1,vehicle,NNN,0,False
MVI_20065,18,2,310,318,9,False,preserved,140.0,140.0,True,1.0,preserved,147.0,147.0,True,1.0,preserved,147.0,147.0,True,1.0,DETRAC-all,train,train,,4.1,4.1,0.1186,0.1101,0,-1,-1,vehicle,PPP,3,False
MVI_20065,18,3,367,428,62,False,preserved,140.0,140.0,True,1.0,preserved,147.0,147.0,True,1.0,preserved,147.0,147.0,True,1.0,DETRAC-all,train,train,0.008826676176890258,113.15,112.16,0.1887,0.1429,0,-1,-1,vehicle,PPP,3,False
MVI_20065,20,1,239,419,181,False,switched,145.0,218.0,False,0.6188,switched,152.0,243.0,False,0.6188,preserved,152.0,152.0,False,0.6354,DETRAC-all,train,train,0.19173373574782038,142.15,119.28,0.3735,0.2045,0,-1,-1,vehicle,SSP,1,True
MVI_20065,23,0,305,333,29,False,preserved,184.0,184.0,False,0.931,switched,219.0,242.0,False,0.7586,switched,218.0,239.0,False,0.7586,DETRAC-all,train,train,0.06723456038941289,35.08,32.87,0.1409,0.1265,0,-1,-1,vehicle,PSS,1,True
MVI_20065,24,0,275,297,23,False,preserved,150.0,150.0,True,1.0,preserved,193.0,193.0,True,1.0,preserved,192.0,192.0,True,1.0,DETRAC-all,train,train,0.014285714285714235,25.56,25.2,0.1254,0.1151,0,-1,-1,vehicle,PPP,3,False
MVI_20065,28,0,374,404,31,False,lost_after,192.0,,False,0.0,lost_after,201.0,,False,0.0,lost_after,200.0,,False,0.0,DETRAC-all,train,train,0.01442622950819672,30.94,30.5,0.2265,0.2045,0,-1,-1,vehicle,LLL,0,False
MVI_20065,32,0,422,473,52,False,preserved,273.0,273.0,False,0.9808,preserved,297.0,297.0,False,0.9808,preserved,293.0,293.0,False,0.9808,DETRAC-all,train,train,0.8058882235528941,36.19,20.04,0.1776,0.1396,0,-1,-1,vehicle,PPP,3,False
MVI_20065,32,1,481,483,3,False,preserved,273.0,273.0,True,1.0,preserved,297.0,297.0,True,1.0,preserved,293.0,293.0,True,1.0,DETRAC-all,train,train,,1.71,1.71,0.1023,0.1013,0,-1,-1,vehicle,PPP,3,False
MVI_20065,34,0,429,434,6,False,switched,271.0,327.0,False,1.0,switched,295.0,351.0,False,1.0,switched,291.0,346.0,False,1.0,DETRAC-all,train,train,,4.9,2.95,0.1109,0.1096,0,-1,-1,vehicle,SSS,0,False
MVI_20065,37,0,448,488,41,False,switched,314.0,396.0,False,0.4634,switched,338.0,426.0,False,0.4634,switched,334.0,422.0,False,0.439,DETRAC-all,train,train,0.043658326143226844,60.48,57.95,0.3638,0.301,0,-1,-1,vehicle,SSS,0,False
MVI_20065,39,0,527,615,89,False,lost_after,344.0,,False,0.0674,lost_after,368.0,,False,0.0674,lost_after,363.0,,False,0.0337,DETRAC-all,train,train,0.03491818064682373,80.32,77.61,0.4956,0.326,0,-1,-1,vehicle,LLL,0,False
MVI_20065,41,0,584,627,44,False,preserved,368.0,368.0,True,1.0,preserved,397.0,397.0,True,1.0,preserved,393.0,393.0,True,1.0,DETRAC-all,train,train,0.017038384225136483,106.25,104.47,0.2452,0.1813,0,-1,-1,vehicle,PPP,3,False
MVI_20065,42,0,578,598,21,False,preserved,395.0,395.0,True,1.0,preserved,425.0,425.0,True,1.0,preserved,421.0,421.0,True,1.0,DETRAC-all,train,train,0.008534850640113723,21.27,21.09,0.2296,0.2017,0,-1,-1,vehicle,PPP,3,False
MVI_20065,46,0,628,635,8,False,preserved,405.0,405.0,False,0.625,preserved,434.0,434.0,False,0.625,preserved,430.0,430.0,False,0.625,DETRAC-all,train,train,0.004733727810650956,8.49,8.45,0.1788,0.1543,0,-1,-1,vehicle,PPP,3,False
MVI_20065,49,0,597,667,71,False,no_match_before,,,False,0.3944,no_match_before,,,False,0.3944,no_match_before,,,False,0.3944,DETRAC-all,train,train,0.08389261744966436,38.76,35.76,0.2791,0.1833,0,-1,-1,vehicle,NNN,0,False
MVI_20065,53,0,651,674,24,False,preserved,506.0,506.0,False,0.9167,preserved,536.0,536.0,False,0.9167,preserved,535.0,535.0,False,0.9167,DETRAC-all,train,train,0.0017647058823531125,51.09,51.0,0.137,0.1164,0,-1,-1,vehicle,PPP,3,False
MVI_20065,53,1,708,713,6,False,preserved,506.0,506.0,True,1.0,preserved,536.0,536.0,True,1.0,preserved,535.0,535.0,True,1.0,DETRAC-all,train,train,0.058721934369602824,6.13,5.79,0.1113,0.1059,0,-1,-1,vehicle,PPP,3,False
MVI_20065,53,2,722,819,98,False,lost_after,506.0,,False,0.5204,lost_after,536.0,,False,0.5102,lost_after,535.0,,False,0.5102,DETRAC-all,train,train,0.106611570247934,66.95,60.5,0.257,0.1617,0,-1,-1,vehicle,LLL,0,False
MVI_20065,54,1,706,709,4,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,4.25,4.25,0.1243,0.1151,0,-1,-1,vehicle,NNN,0,False
MVI_20065,56,1,750,752,3,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,1.12,1.1,0.1143,0.109,0,-1,-1,vehicle,NNN,0,False
MVI_20065,56,2,762,773,12,False,no_match_before,,,False,0.5833,no_match_before,,,False,0.5833,no_match_before,,,False,0.5833,DETRAC-all,train,train,0.004533091568449832,11.08,11.03,0.2104,0.1537,0,-1,-1,vehicle,NNN,0,False
MVI_20065,63,1,775,876,102,False,preserved,611.0,611.0,False,0.9608,switched,645.0,718.0,False,0.9608,switched,644.0,732.0,False,0.9608,DETRAC-all,train,train,0.03607562595809921,101.38,97.85,0.5584,0.3488,0,-1,-1,vehicle,PSS,1,True
MVI_20065,67,0,1045,1055,11,False,preserved,698.0,698.0,True,1.0,preserved,724.0,724.0,True,1.0,preserved,738.0,738.0,True,1.0,DETRAC-all,train,train,0.0018348623853210455,5.46,5.45,0.148,0.1308,0,-1,-1,vehicle,PPP,3,False
MVI_20065,67,1,1074,1095,22,False,preserved,698.0,698.0,True,1.0,preserved,724.0,724.0,True,1.0,preserved,738.0,738.0,True,1.0,DETRAC-all,train,train,,7.01,3.96,0.1255,0.1211,0,-1,-1,vehicle,PPP,3,False
MVI_20065,67,2,1102,1120,19,False,preserved,698.0,698.0,True,1.0,preserved,724.0,724.0,True,1.0,preserved,738.0,738.0,True,1.0,DETRAC-all,train,train,,9.72,1.34,0.1741,0.1283,0,-1,-1,vehicle,PPP,3,False
MVI_20065,67,3,1124,1137,14,False,switched,698.0,790.0,False,1.0,preserved,724.0,724.0,False,1.0,preserved,738.0,738.0,False,1.0,DETRAC-all,train,train,,2.49,0.37,0.1193,0.1107,0,-1,-1,vehicle,SPP,2,True
MVI_20065,70,0,895,903,9,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,1.85,1.4,0.1063,0.1053,0,-1,-1,vehicle,NNN,0,False
MVI_20065,70,1,915,1037,123,False,no_match_before,,,False,0.7886,no_match_before,,,False,0.7886,no_match_before,,,False,0.7886,DETRAC-all,train,train,0.17309397163120566,52.93,45.12,0.255,0.179,0,-1,-1,vehicle,NNN,0,False
MVI_20065,70,2,1070,1148,79,False,lost_after,728.0,,False,0.5063,lost_after,756.0,,False,0.5696,lost_after,768.0,,False,0.5696,DETRAC-all,train,train,0.014871605394420895,109.87,108.26,0.5156,0.3038,0,-1,-1,vehicle,LLL,0,False
MVI_20065,74,0,1086,1089,4,False,preserved,741.0,741.0,True,1.0,preserved,770.0,770.0,True,1.0,preserved,781.0,781.0,True,1.0,DETRAC-all,train,train,,1.54,1.52,0.1354,0.1196,0,-1,-1,vehicle,PPP,3,False
MVI_20065,74,1,1102,1125,24,False,preserved,741.0,741.0,True,1.0,preserved,770.0,770.0,True,1.0,preserved,781.0,781.0,True,1.0,DETRAC-all,train,train,0.06403940886699488,15.12,14.21,0.152,0.123,0,-1,-1,vehicle,PPP,3,False
MVI_39771,11,0,190,200,11,False,preserved,84.0,84.0,True,1.0,switched,91.0,126.0,False,1.0,switched,92.0,127.0,False,1.0,DETRAC-all,train,train,0.01062959934587071,12.36,12.23,0.1373,0.1267,0,-1,-1,vehicle,PSS,1,True
MVI_39771,18,0,309,319,11,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.1861336664584632,18.99,16.01,0.512,0.2286,0,-1,-1,vehicle,NNN,0,False
MVI_39771,24,0,490,493,4,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,1.18,1.15,0.1214,0.113,0,-1,-1,vehicle,NNN,0,False
MVI_39771,24,1,497,552,56,False,no_match_before,,,False,0.1071,no_match_before,,,False,0.1071,no_match_before,,,False,0.1071,DETRAC-all,train,train,0.06193548387096781,32.92,31.0,0.2529,0.1864,0,-1,-1,vehicle,NNN,0,False
MVI_39781,12,0,576,609,34,False,switched,90.0,112.0,False,0.6765,switched,87.0,109.0,False,0.7353,switched,87.0,109.0,False,0.7353,DETRAC-all,train,train,0.001700023182134247,259.26,258.82,0.493,0.335,0,-1,-1,vehicle,SSS,0,False
MVI_39781,18,0,713,749,37,False,switched,145.0,180.0,False,0.6486,switched,141.0,130.0,False,0.6486,switched,141.0,130.0,False,0.6486,DETRAC-all,train,train,0.0013653430424394042,176.02,175.78,0.4223,0.3034,0,-1,-1,vehicle,SSS,0,False
MVI_39781,30,0,933,1007,75,True,no_match_before,,,False,0.92,no_match_before,,,False,0.92,no_match_before,,,False,0.92,DETRAC-all,train,train,0.009596587879864948,170.43,168.81,1.0,0.5884,16,980,995,vehicle,NNN,0,False
MVI_39781,34,0,1032,1287,256,False,switched,275.0,515.0,False,0.0469,switched,275.0,520.0,False,0.0469,switched,272.0,513.0,False,0.0469,DETRAC-all,train,train,1.4496888753983912,161.41,65.89,0.4662,0.3091,0,-1,-1,vehicle,SSS,0,False
MVI_39781,37,1,1075,1127,53,True,preserved,326.0,326.0,True,1.0,preserved,325.0,325.0,True,1.0,preserved,322.0,322.0,True,1.0,DETRAC-all,train,train,0.0024968789013732895,176.66,176.22,1.0,0.6508,15,1097,1111,vehicle,PPP,3,False
MVI_39781,38,0,1074,1106,33,False,preserved,343.0,343.0,False,0.5455,preserved,343.0,343.0,False,0.5455,switched,340.0,369.0,False,0.5455,DETRAC-all,train,train,0.034903127494376296,142.62,137.81,0.1706,0.1481,0,-1,-1,vehicle,PPS,2,True
MVI_39781,38,1,1218,1227,10,False,preserved,343.0,343.0,False,0.3,preserved,403.0,403.0,False,0.3,preserved,369.0,369.0,False,0.3,DETRAC-all,train,train,,6.32,4.27,0.1365,0.1248,0,-1,-1,vehicle,PPP,3,False
MVI_39781,38,2,1385,1387,3,False,preserved,520.0,520.0,True,1.0,preserved,525.0,525.0,True,1.0,preserved,518.0,518.0,True,1.0,DETRAC-all,train,train,,1.4,0.38,0.1186,0.111,0,-1,-1,vehicle,PPP,3,False
MVI_39781,38,3,1460,1474,15,False,switched,596.0,520.0,False,0.2,switched,606.0,403.0,False,0.2,switched,598.0,518.0,False,0.1333,DETRAC-all,train,train,0.05284319356691536,18.33,17.41,0.1511,0.1317,0,-1,-1,vehicle,SSS,0,False
MVI_39781,41,0,1185,1195,11,False,no_match_before,,,False,0.2727,no_match_before,,,False,0.2727,no_match_before,,,False,0.2727,DETRAC-all,train,train,0.15353075170842834,25.32,21.95,0.2055,0.167,0,-1,-1,vehicle,NNN,0,False
MVI_39781,41,1,1426,1439,14,False,preserved,445.0,445.0,False,0.9286,preserved,450.0,450.0,False,0.9286,preserved,443.0,443.0,False,0.9286,DETRAC-all,train,train,,0.0,0.0,0.1809,0.1438,0,-1,-1,vehicle,PPP,3,False
MVI_39781,41,2,1514,1528,15,False,switched,445.0,511.0,False,0.4,switched,450.0,675.0,False,0.4667,switched,443.0,509.0,False,0.4,DETRAC-all,train,train,,0.0,0.0,0.1895,0.1537,0,-1,-1,vehicle,SSS,0,False
MVI_39781,41,3,1672,1703,32,False,preserved,511.0,511.0,False,0.3438,preserved,675.0,675.0,False,0.3438,preserved,509.0,509.0,False,0.3438,DETRAC-all,train,train,1.2060055865921786,31.59,14.32,0.5646,0.3304,0,-1,-1,vehicle,PPP,3,False
MVI_39781,42,0,1185,1190,6,False,no_match_before,,,False,0.5,no_match_before,,,False,0.5,no_match_before,,,False,0.5,DETRAC-all,train,train,0.010189604024248622,78.32,77.53,0.1632,0.1303,0,-1,-1,background,NNN,0,False
MVI_39781,43,1,1283,1292,10,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,1.63,0.38,0.132,0.1158,0,-1,-1,vehicle,NNN,0,False
MVI_39781,43,2,1533,1689,157,False,switched,572.0,762.0,False,0.4586,switched,581.0,762.0,False,0.4586,switched,574.0,763.0,False,0.4586,DETRAC-all,train,train,0.01935901404091278,362.27,355.39,0.6356,0.3566,0,-1,-1,vehicle,SSS,0,False
MVI_39781,45,0,1420,1431,12,False,switched,587.0,590.0,False,0.9167,switched,594.0,595.0,False,0.9167,switched,589.0,592.0,False,0.9167,DETRAC-all,train,train,0.009773077180534218,150.85,149.39,0.1916,0.1407,0,-1,-1,background,SSS,0,False
MVI_39781,48,0,1509,1514,6,False,no_match_before,,,False,0.3333,no_match_before,,,False,0.3333,no_match_before,,,False,0.3333,DETRAC-all,train,train,0.00770811921891057,58.83,58.38,0.1513,0.1235,0,-1,-1,background,NNN,0,False
MVI_39781,48,1,1590,1619,30,True,preserved,643.0,643.0,False,0.3333,switched,646.0,734.0,False,0.3333,switched,647.0,735.0,False,0.3333,DETRAC-all,train,train,0.38878648233486945,90.41,65.1,1.0,0.7587,16,1598,1613,both,PSS,1,True
MVI_39801,2,0,12,30,19,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.003332539871459206,42.15,42.01,0.3991,0.3358,0,-1,-1,background,NNN,0,False
MVI_39801,2,1,125,135,11,False,preserved,8.0,8.0,True,1.0,preserved,8.0,8.0,True,1.0,preserved,8.0,8.0,True,1.0,DETRAC-all,train,train,0.0007100591715976101,169.12,169.0,0.339,0.2677,0,-1,-1,background,PPP,3,False
MVI_39801,4,1,173,182,10,False,preserved,14.0,14.0,True,1.0,preserved,14.0,14.0,True,1.0,preserved,14.0,14.0,True,1.0,DETRAC-all,train,train,0.00038056577445133577,157.72,157.66,0.338,0.2777,0,-1,-1,background,PPP,3,False
MVI_39801,5,0,81,141,61,False,no_match_before,,,False,0.6885,no_match_before,,,False,0.6066,no_match_before,,,False,0.6066,DETRAC-all,train,train,0.003539418850259768,527.37,525.51,0.5611,0.3508,0,-1,-1,vehicle,NNN,0,False
MVI_39801,7,0,108,141,34,True,no_match_before,,,False,0.7941,no_match_before,,,False,0.7941,no_match_before,,,False,0.7941,DETRAC-all,train,train,0.0016283832128494158,405.97,405.31,1.0,0.3826,4,113,122,background,NNN,0,False
MVI_39801,8,0,156,163,8,False,preserved,43.0,43.0,True,1.0,preserved,50.0,50.0,True,1.0,preserved,50.0,50.0,True,1.0,DETRAC-all,train,train,0.00019349845201244165,103.38,103.36,0.1569,0.1491,0,-1,-1,background,PPP,3,False
